creationTime,nickname,content,buy_time,点赞数,回复数,content_type,referenceName
2020-07-14 21:07:08,14417768437,"外形外观：简洁大方，美观，非常喜欢，超级的简约风，大气上档次
冷暖效果：制冷效果非常好，制冷效果超级好，声音不大也很小
静音效果：静音效果也特别好，出乎意料的静音，相比之前的空调真的安静很多，基本听不到外机声音。
节能省电：节能省点推荐购买，一晚上也就1.8度电左右
产品特色：节能省电绿色环保，外观非常新颖，好评
送货安装：送货安装服务特别好，很到位，态度也特别好 ，安装师傅半天就上门安装过程十分专业。甚至还扫了地",2020-07-12 13:42:09,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-10 14:33:06,14401210536,"外形外观：简洁大方，美观，非常喜欢
冷暖效果：制冷效果非常好
静音效果：静音效果也特别好
节能省电：节能省点推荐购买
产品特色：节能省电绿色环保
送货安装：送货安装服务特别好，很到位，态度也特别好",2020-07-06 21:21:16,1,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-17 16:22:40,14540890268,"外形外观：简洁大方，晚上关灯空调灯也会关闭
冷暖效果：制冷效果很好，eco模式也很舒服
静音效果：晚上睡觉基本听不到声音。
节能省电：上面写的一级能耗，我觉得还不错
产品特色：有eco模式，支持手机遥控，
送货安装：很快，专业，没有弄脏墙，给了参考位置，因为上面也有空调和就在我们空调上面盖了一层橡胶垫，师傅很好。
空调总体性价比还是很高的，很喜欢！",2020-07-29 18:33:29,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-11 12:07:26,14404505430,挑选了好久选定了这款新一级功效青春2，升级版肯定更省电，外观也很好看。昨天下单今天收到并且安装完毕！京东速度，非同凡响！装完师傅实验了一下各个模式，制冷很快，静音非常小，非常喜欢，非常满意，京东品牌就是棒！京东服务就是到位！给安装师傅一个大大的赞！安装师傅辛苦了！??,2020-07-10 15:49:55,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-19 20:24:54,14549172058,"外形外观：高大上的外观，秀气
冷暖效果：刚安装好，效果后面追评
静音效果：噪音小
节能省电：一级能效，省电，老人家不会舍不得开了
产品特色：静音，省电，智能
送货安装：18号下单，19号送货安装好，在农村，电话提前通知约好送货和安装时间，老人家也不用操心，安装师傅很专业，也很热心，帮忙拍了视频照片发过来！",2020-08-18 00:00:48,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-14 21:59:57,14417958197,美的空调就是好，外观简洁大方美观，又是智能，冷暖效果，质冷效果非常好，静音质量也非常好，节能效果非常省电绿色环保，送货安装服务态度非常好，很到位,2020-07-12 22:59:25,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-21 11:14:16,14554425576,"一次性买了2台，送货和安装都很快，一级能耗很省电
外形外观：外观漂亮，圆弧的
冷暖效果：制冷制热都很快，专门试了制热
节能省电：超一级能耗很省电，比一级还好省，
送货安装：第一天下单，第二天到，第三天就装上了，服务非常好。
静音效果：声音很小，出风很大，还有防直吹功能，赞
产品特色：能远程控制，在回家之前提前用手机打开空调，到家舒服。",2020-08-19 13:46:45,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-16 08:52:04,14911292635,"外形外观：简洁大方
冷暖效果：制冷很快，制热也不错
静音效果：静音省电模式比较小声音
节能省电：一级能效，变频应该比较省电吧
送货安装：送货上门，师傅安装认真负责",2020-11-11 00:18:29,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-11 13:57:07,14879578392,"外形外观：空调的外形都在不多吧，在意的是智能联网
冷暖效果：冷暖效果，1.5的应该很好了。
静音效果：正在装机，等搞完了试试
节能省电：变频都挺节能的，一级能效
送货安装：送货非常快，服务非常好。",2020-11-01 08:31:17,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-25 17:19:42,14457453254,空调非常好哦，外观设计非常好，很智能化，特别方便，手机一点就可以关开机了，而且WiFi也很便捷，安装师傅也很给力，很准时，也很好的为我讲解哪里安装好，总的来说，空调可以，活动也很实惠，特别好，还送了一个赠品。,2020-07-23 00:48:03,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-18 12:25:28,14925321307,"外形外观：简单漂亮，白色中规中矩
冷暖效果：安装好马上开机，制冷效果好，很快。
静音效果：白天试挺安静
节能省电：新一级能效
产品特色：性价比高，网红热销款。
送货安装：安装师傅服务态度好。",2020-11-01 17:04:33,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-09 23:58:43,14513544012,"静音效果：很好，晚上基本上听不到声音。
冷暖效果： 1.5P的，制冷效果很好，开一会满屋子里面就都凉了。
外形外观：外观设计的很漂亮
节能省电： 1.5P变频的，能效比5.27，很节省电能
送货安装：师傅免费上门安装，细心，比较好！",2020-07-03 23:59:49,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-26 23:31:59,14462228229,"挺喜欢在京东买东西的。因为够快够好。这次买的是美的青春系列的空调。空调是白色的，非常纯洁干净清爽。一级能效够省电。美的也是相当不错的国产品牌，支持国货。
目前已经使用了一星期，感觉还不错。希望持续使用能有更好的体验。",2020-07-19 10:54:21,1,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-10-07 19:04:12,14726578326,"商品收到了，性价比很高，推荐购买。安装很快，挺满意。 1检查室内机组的塑料外壳和装饰面板是否受损;

2.检查室外机组金属壳体是否凸起;

3.将密封螺母拧松，如果无气体排出，则说明室内机内漏，与商家联系。",2020-10-06 20:08:02,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-25 13:33:13,14456636256,外观好看，制冷比较快，节能省点，送货快安装服务好，很满意，大品牌直接信赖，自营也放心，家里都是京东自营购买的，放心购买,2020-07-23 11:01:49,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-25 11:43:33,14568661056,"冷暖效果：超级棒
静音效果：很好，基本可以忽略
送货安装：超级棒，安装也快，师傅也专业
外形外观：外观好看，值得购买呢，性价比超高，想买的赶紧下手哦，还是新一级节能的呢，美的的服务也很棒，送货也快，安装也快
节能省电：新一级节能呢
产品特色：好看，制冷效果好，大品牌值得信任",2020-08-03 23:15:20,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-17 15:19:01,14427517769,东西收到了，从购买到安装，客服，配送员，安装员服务态度都特别好，配送员雨天开着视频给送过来的，安装员一大早就过来安装，都辛苦了，售后还送一张延保卡，延保压缩机两年的，很热情，特别满意。这款是客服推荐的这个月刚上的新款，天热回家老家没空调就装个，制冷效果很好，制热后续再看，现在也用不上，模式很多种，美的空调还是很不错的，在外面装的也是美的空调。支持美的，支持京东！,2020-07-11 00:07:19,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-29 10:59:27,14582343750,一直以来都非常喜欢美的电器，从设计外观到产品的性能都让我特别满意。家里大大小小的电器基本上都是美的，都非常好！这款空调是无风感的，只能感觉到凉意但是没有风，非常舒适，不吹人！遥控器也非常小巧，便于操作。安装师傅也很认真。美的能坚持开发创新，保证质量，完善售后，我希望美的越来越好！,2020-08-25 15:23:42,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-03 20:20:49,14837823281,"外形外观：这款美的空调是简约风格的。买的是白色的。这样看的话比较干净而整洁。我总是喜欢这种简约风的设计。
冷暖效果：款式可以智能，也可以制热得非常智能，还可以用手机进行调控。
静音效果：效果非常好，嗯，试了一下出风，没有什么很大的噪音。
节能省电：买的是新一级能效。应该非常的省电。",2020-10-31 21:01:19,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-24 21:01:59,14454638565,"冷暖效果：最低可以17度，制冷效果很好，降温很快
静音效果：专门买的这款静音，老人家晚上睡眠浅，需要这种安静的空调
节能省电：一级能效，虽然价格贵一些，但是在深圳这种一年要开6个月空调的地方，分分钟电费就省回来，所以长远看一定是买这种节能省电的。
送货安装：师傅安装很快，还帮忙把防盗网都处理得很好，很专业！",2020-07-23 11:20:12,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-12-17 17:50:34,15060197246,家里新房子装修，很多家电都是买美的这个大品牌，两个房间都是买的美的空调，外观设计的好看，制热很有速度，一下子就暖和了，现在天气太冷了，试不了制冷，等天气暖和了，再试试制冷效果，到时再来追评！,2020-12-10 14:49:53,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-11-19 15:53:33,14931896388,"外形外观：优美
冷暖效果：制冷制热效果好
静音效果：非常好
节能省电：非常节能
产品特色：物美价廉
送货安装：安装师傅态度认真负责，工作效率较高",2020-11-14 17:47:38,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-09 14:28:55,14511685198,我是美的老客户，外观很漂亮，制冷速度特别快，声音很小，一级节能，包装很好，物流神速，送货员态度挺好，安装师傅干活干脆利索，美的值得购买，值得信赖，好,2020-08-05 11:47:08,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-26 09:56:07,14459362877,不愧是美的大品牌。原本没有货。预售很快就来货了。发货快 送货师傅服务和态度都很好。到货第二天就安装上了 安装师傅更负责 垃圾没用的都给收拾起来了。没有乱收费。 再来看看机器。外观大气上档次。很喜欢。细致看表面有暗格很好看。新一级能效省电 声音很小 不会影响睡觉 而且eco省电模式很好用。防直吹 送风快。总体来讲一次愉快的体验,2020-07-18 22:08:27,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-07-20 20:56:54,14439863600,"外形外观：简洁白色面板，空调外形的设计符合个人审美，看起来干净好看。
静音效果：声音很小，可以安心的睡个好觉不用担心被天气闹醒了
节能省电：新一级能效，比三级能效省电很多
快递物流：物流非常快，甚至比预期早到达一天，辛苦快递小哥了，还帮忙抬到家里面来。
送货安装：安装师傅安装过程非常专业和仔细，安装完成后还把房间給打扫干净，給师傅五星好评。",2020-07-16 23:17:41,0,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-08-03 20:59:34,14491421421,这款空调外观设计好看，制冷效果好，开机一分钟就感觉房间里凉快了许多，防直吹的功能让人感觉很舒适，新一级能效很省电，静音效果不错，空调运行声音很小，晚上休息几乎听不到声音，WiFi功能可以手机控制，很方便，安装师傅很专业，认真负责，态度很好。,2020-07-23 12:35:13,1,0,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
2020-10-14 16:36:10,14752619092,"外形外观：很简单，但是也很时尚，不俗套
冷暖效果：制暖效果很不错，开机不久整个屋里就很暖和
送货安装：师傅安装也很小心，服务也是很到位的，哈哈，买的东西比较多，忙了一天。",2020-10-13 10:50:14,0,1,5,美的(Midea)新一级 i青春II 智能家电 变频冷暖 1.5匹壁挂式空调挂机KFR-35GW/N8XHB1
